11/26/2019 16:22:02
LT: 353.27

0.3000	  1229	0.3000	     0
0.3095	  1122	0.3017	     0
0.3189	   992	0.3033	     0
0.3284	   984	0.3050	     0
0.3379	   960	0.3066	     0
0.3474	   955	0.3083	     0
0.3568	   993	0.3100	     0
0.3663	   997	0.3116	     0
0.3758	  1030	0.3133	     0
0.3853	   955	0.3149	     0
0.3947	   975	0.3166	     0
0.4042	  1037	0.3183	     0
0.4137	   973	0.3199	     0
0.4231	  1012	0.3216	     0
0.4326	   986	0.3232	     0
0.4421	  1087	0.3249	     0
0.4516	  1077	0.3266	     0
0.4610	  1070	0.3282	     0
0.4705	  1164	0.3299	     0
0.4800	  1164	0.3315	     0
0.4895	  1146	0.3332	     1
0.4989	  1213	0.3349	     1
0.5084	  1114	0.3365	     0
0.5179	  1112	0.3382	     1
0.5273	  1099	0.3398	     0
0.5368	  1110	0.3415	     0
0.5463	  1189	0.3432	     0
0.5558	  1190	0.3448	     0
0.5652	  1118	0.3465	     0
0.5747	  1214	0.3481	     0
0.5842	  1214	0.3498	     1
0.5937	  1190	0.3515	     0
0.6031	  1253	0.3531	     0
0.6126	  1271	0.3548	     1
0.6221	  1269	0.3564	     0
0.6315	  1267	0.3581	     0
0.6410	  1317	0.3598	     1
0.6505	  1304	0.3614	     0
0.6600	  1319	0.3631	     2
0.6694	  1331	0.3647	     0
0.6789	  1413	0.3664	     0
0.6884	  1417	0.3681	     1
0.6979	  1445	0.3697	     0
0.7073	  1446	0.3714	     0
0.7168	  1507	0.3730	     2
0.7263	  1660	0.3747	     1
0.7357	  1694	0.3764	     2
0.7452	  1843	0.3780	     0
0.7547	  1911	0.3797	     0
0.7642	  1977	0.3813	     0
0.7736	  2117	0.3830	     1
0.7831	  2228	0.3847	     1
0.7926	  2251	0.3863	     0
0.8021	  2214	0.3880	     0
0.8115	  2166	0.3896	     0
0.8210	  2051	0.3913	     0
0.8305	  1969	0.3930	     1
0.8399	  1918	0.3946	     0
0.8494	  1828	0.3963	     0
0.8589	  1763	0.3979	     0
0.8684	  1749	0.3996	     1
0.8778	  1666	0.4013	     0
0.8873	  1744	0.4029	     1
0.8968	  1759	0.4046	     0
0.9063	  1755	0.4063	     0
0.9157	  1674	0.4079	     2
0.9252	  1678	0.4096	     1
0.9347	  1622	0.4112	     0
0.9441	  1645	0.4129	     0
0.9536	  1484	0.4146	     1
0.9631	  1520	0.4162	     0
0.9726	  1525	0.4179	     1
0.9820	  1499	0.4195	     0
0.9915	  1472	0.4212	     0
1.0010	  1411	0.4229	     0
1.0104	  1538	0.4245	     1
1.0199	  1399	0.4262	     0
1.0294	  1457	0.4278	     0
1.0389	  1480	0.4295	     0
1.0483	  1451	0.4312	     0
1.0578	  1409	0.4328	     0
1.0673	  1474	0.4345	     0
1.0768	  1502	0.4361	     0
1.0862	  1486	0.4378	     0
1.0957	  1530	0.4395	     0
1.1052	  1438	0.4411	     2
1.1146	  1470	0.4428	     1
1.1241	  1459	0.4444	     2
1.1336	  1561	0.4461	     0
1.1431	  1489	0.4478	     0
1.1525	  1534	0.4494	     1
1.1620	  1469	0.4511	     0
1.1715	  1584	0.4527	     0
1.1810	  1571	0.4544	     0
1.1904	  1628	0.4561	     0
1.1999	  1566	0.4577	     2
1.2094	  1564	0.4594	     1
1.2188	  1582	0.4610	     0
1.2283	  1563	0.4627	     0
1.2378	  1531	0.4644	     0
1.2473	  1567	0.4660	     0
1.2567	  1572	0.4677	     1
1.2662	  1605	0.4693	     0
1.2757	  1452	0.4710	     2
1.2852	  1586	0.4727	     0
1.2946	  1622	0.4743	     0
1.3041	  1533	0.4760	     0
1.3136	  1592	0.4776	     0
1.3230	  1611	0.4793	     0
1.3325	  1575	0.4810	     1
1.3420	  1569	0.4826	     0
1.3515	  1546	0.4843	     0
1.3609	  1536	0.4859	     0
1.3704	  1554	0.4876	     1
1.3799	  1620	0.4893	     0
1.3894	  1587	0.4909	     0
1.3988	  1546	0.4926	     0
1.4083	  1585	0.4942	     0
1.4178	  1580	0.4959	     0
1.4272	  1571	0.4976	     0
1.4367	  1618	0.4992	     0
1.4462	  1604	0.5009	     0
1.4557	  1623	0.5025	     0
1.4651	  1562	0.5042	     0
1.4746	  1645	0.5059	     1
1.4841	  1649	0.5075	     1
1.4936	  1585	0.5092	     0
1.5030	  1527	0.5108	     0
1.5125	  1571	0.5125	     0
1.5220	  1659	0.5142	     0
1.5314	  1723	0.5158	     0
1.5409	  1601	0.5175	     1
1.5504	  1693	0.5191	     0
1.5599	  1657	0.5208	     0
1.5693	  1643	0.5225	     0
1.5788	  1643	0.5241	     1
1.5883	  1732	0.5258	     0
1.5978	  1672	0.5274	     0
1.6072	  1861	0.5291	     0
1.6167	  1782	0.5308	     0
1.6262	  1755	0.5324	     0
1.6356	  1838	0.5341	     0
1.6451	  1849	0.5357	     2
1.6546	  1843	0.5374	     0
1.6641	  1878	0.5391	     1
1.6735	  1893	0.5407	     0
1.6830	  2092	0.5424	     1
1.6925	  1942	0.5440	     0
1.7020	  2081	0.5457	     0
1.7114	  2022	0.5474	     0
1.7209	  2126	0.5490	     0
1.7304	  2095	0.5507	     1
1.7398	  2089	0.5523	     0
1.7493	  2132	0.5540	     0
1.7588	  2247	0.5557	     1
1.7683	  2166	0.5573	     0
1.7777	  2094	0.5590	     0
1.7872	  2105	0.5606	     1
1.7967	  2132	0.5623	     2
1.8062	  2138	0.5640	     1
1.8156	  2110	0.5656	     1
1.8251	  2125	0.5673	     0
1.8346	  2146	0.5689	     0
1.8440	  2152	0.5706	     0
